# ΔE ℽ g
7.795766457540864725e-01 9.927092092114548835e-03 3.079413918324672844e-03
6.811752152627195134e-01 7.618880871136538523e-03 3.820007548769264669e-03
1.037818662918538193e+00 1.478236835376119150e-03 4.688915315264180310e-03
5.889226860987776258e-01 6.795410552034347046e-03 2.908506635284083958e-03
1.014968249727710603e+00 8.162467392946104114e-03 8.177137210579020488e-03
9.893433225930211572e-01 5.621453323648615934e-03 6.086478544688586102e-03
1.426990314803221027e+00 1.308447983570635220e-03 2.317531433074118945e-03
5.296562561951709824e-01 4.512961906085580059e-03 5.779568742733019737e-03
1.248857191454383564e+00 6.373481190419603114e-03 1.504677046554672715e-03
6.975184527416170566e-01 9.707371682629455795e-03 6.548597953725718811e-03
8.382304291205208147e-01 4.552590985060277727e-03 8.024568075486605834e-03
1.026609008889762809e+00 4.141926539151508796e-03 2.415331431330191778e-03
6.776461214168949532e-01 4.883563942151434613e-03 7.352685264159540025e-03
1.099438493084310853e+00 9.039435297053524318e-03 2.405050171344341216e-03
9.493280784836152231e-01 5.854500881888902511e-03 8.957263627371571391e-03
9.906004857462116231e-01 4.852155192704470793e-03 3.515355532149259943e-03
6.650546782443608196e-01 2.840409498807978331e-03 2.241888468643029805e-03
1.182044608544991382e+00 1.537555416221187039e-04 2.932225797686224475e-03
1.324100624015876360e+00 1.834095393952629195e-03 9.590352172216463217e-03
1.184547978159077086e+00 2.538207900206816865e-03 8.885021226797207641e-03
1.015550217338980543e+00 4.392257942915835794e-03 6.363697597368223003e-04
1.298583008393164429e+00 1.672389933893877632e-03 4.181601346641345904e-03
1.071020321903270567e+00 6.106896362947645575e-03 7.876258559937539608e-03
1.289383712957635542e+00 5.366573241046066270e-03 1.002144161816622119e-03
7.542089906474203076e-01 1.457520471071255914e-03 3.483398730471617185e-04
1.059536585322012670e+00 3.122462497740518834e-03 5.181366931038279208e-03
7.786834021052986277e-01 2.078731535173053337e-03 2.944035580402854044e-03
1.444989250628073707e+00 4.535040610620934623e-03 2.788409240158013641e-03
1.357022780034073062e+00 3.961368630847778580e-04 2.032502246578074198e-03
1.134614953322513387e+00 9.309565870248108499e-03 7.949264080349384420e-03
1.180824479686349182e+00 1.407725002161716848e-03 7.695466032753886174e-03
9.016074845642324531e-01 1.483332299298330877e-03 1.095716656233114992e-03
1.251686687078684024e+00 1.798530171060829788e-03 4.363987694609957929e-04
7.174977164341467262e-01 7.960865011933543692e-03 3.664908994697361295e-04
1.022595419486481028e+00 7.977565651950105710e-03 3.899684839861257413e-03
6.986711563789509416e-01 6.998767577533127580e-03 4.321592609678936645e-03
5.878085147059908255e-01 4.736604891250489370e-03 1.954696697069010711e-03
7.931873780964884268e-01 1.179440214678506875e-03 3.004967977832529022e-04
1.429471733675763856e+00 8.909629245527165078e-03 8.931469578455888264e-03
1.267113371854891479e+00 4.334085581782632160e-03 8.140934034664176755e-03
1.114898670013665827e+00 9.501791504626436440e-04 4.193222820702720982e-03
5.140622660386198195e-01 8.328366954128757146e-03 9.460405844053347904e-03
1.300986490944148422e+00 1.160766023087887429e-03 4.997234986887759585e-03
9.292377674368348384e-01 1.300378842123600057e-03 5.745725524485709342e-03
1.383012613677342184e+00 7.916306570869158926e-03 3.209458452506217061e-03
1.387699972298664264e+00 8.747392498151717460e-03 6.555784407754939452e-03
1.025034163484657368e+00 6.417523473423006157e-03 7.176272323578332564e-03
1.082333850732421610e+00 2.656614200502502039e-03 5.154834352235955312e-03
8.989757067136830981e-01 8.249184493657041577e-04 3.330944512491923644e-03
1.254689418922211530e+00 7.190736915280577547e-03 3.817196873952900847e-04
1.000838223211402589e+00 1.936837711810806325e-04 4.081202586412680487e-03
1.040788940764796777e+00 6.202225200753091680e-03 5.373894761709380186e-03
1.171133957224359312e+00 8.851788491343014209e-03 6.363054346175006995e-03
8.906416490175238510e-01 4.670845064714628479e-04 8.050654692661397827e-03
1.228337710218955880e+00 2.489340643042726748e-03 5.073034936608824055e-03
1.029019371366210134e+00 5.047151048137687567e-04 2.090828509371240804e-03
1.042627579266720339e+00 9.959731937319426381e-03 3.236580008689002395e-03
7.587215065841994566e-01 6.648068902191471737e-03 6.853611332365435425e-03
1.195541592489398841e+00 1.492548100634936807e-03 1.950119923698455555e-03
1.237650611069968987e+00 3.423609951336456210e-04 1.048079879164527791e-03
6.987392142285824281e-01 2.213595097641146204e-04 9.159450620180521058e-03
1.470936249245679450e+00 1.679234764215641225e-03 8.206321432036616697e-04
1.050382280760707276e+00 5.787266039261282705e-03 5.402308164057397638e-03
1.223545683667424555e+00 5.317534898030195842e-04 8.029509183373294626e-03
1.284746105001544736e+00 8.487137731189680484e-03 9.606126147690479192e-03
1.440921500639979147e+00 9.798952904252356683e-03 1.877085486129255899e-03
1.005387147333940412e+00 1.198621951422545106e-03 7.558154502201823617e-03
8.621012639081991891e-01 6.616938292116119648e-03 6.191250533012048049e-04
6.815860491154163148e-01 8.473411285068423648e-04 7.935483461153663987e-03
8.432470105976768160e-01 5.268039531504144050e-03 9.386410648459261527e-03
8.047398573173187852e-01 4.552728418533045704e-03 4.558417457661860170e-03
1.054708493610738484e+00 4.562755235246001434e-03 8.560860395194489977e-03
1.266063278593687169e+00 6.863866295665230731e-03 9.381174544439437046e-03
1.116504849646982933e+00 4.073103507566283067e-03 2.824933743088762356e-03
1.493782406881961844e+00 5.402257624496144620e-03 1.836827442221691635e-03
5.925336997944478101e-01 8.840242192216693842e-03 6.922333482647076951e-03
8.728802640195040263e-01 1.170942443875491387e-03 9.257686315357152931e-03
8.799184989939794477e-01 7.838559729303834489e-03 7.779686352068307734e-03
6.096933467642556836e-01 3.541259851524445734e-03 5.698244931196672601e-03
9.555178948019086294e-01 1.095647955393014425e-03 1.533751727072743673e-03
7.421591938453028225e-01 9.000732406660943638e-03 5.337733224437888301e-03
1.161915047863837813e+00 8.300446012598466927e-03 1.942577646949922689e-03
7.293480291896629053e-01 8.394982567605350360e-03 9.785347509818345321e-03
7.603352588451194327e-01 3.445002751696231696e-03 9.005119684859395554e-03
6.710305527030566708e-01 4.844377375450101969e-03 2.941279937508877590e-03
1.012344786412104458e+00 2.197081237480676217e-03 2.917904357589597500e-03
8.801714494756303075e-01 2.922445009653881938e-03 3.324190719825667259e-03
7.229826181453979927e-01 1.899103401761079559e-03 5.607415350804884416e-03
1.253816783588963979e+00 7.157160831410862983e-03 4.894027200995816791e-03
6.208444162501298713e-01 4.609017708233748532e-03 8.628821902295132767e-03
1.317034949774591013e+00 1.910698887652066387e-03 8.437439524999089044e-03
1.411880128203234719e+00 3.741778292192250721e-03 9.263998893586946476e-03
1.329769121554319700e+00 1.090654051073944048e-03 2.855964990115989095e-03
9.660842061042504980e-01 1.667296128481443986e-03 9.011934422638747874e-03
6.225086231777728907e-01 5.353888593423501534e-03 3.060148574945997443e-03
1.479708709626164520e+00 7.880799881783205445e-04 6.745507149017821065e-03
7.978977373124261918e-01 8.237959609382811133e-03 8.809099430566002045e-03
8.267213342036781043e-01 7.109964017484712330e-03 1.831808940618812531e-03
1.290338861825003791e+00 1.356887313027089689e-03 5.817900548772875213e-03
8.700130651946361704e-01 6.965401340301212094e-03 9.813223583839850855e-03
5.337022219535076939e-01 4.203511547757879906e-03 8.873424866930681738e-04
1.119042138279301435e+00 6.766223022017385340e-03 3.820506375162177354e-03
1.445295933012340717e+00 5.250280982139572325e-03 7.884520568297396018e-03
5.332022164906498052e-01 3.330535153986847931e-03 2.389285654936233825e-03
1.012829197117478319e+00 8.938953160332179307e-03 8.188131762245740020e-03
1.274350060234290982e+00 5.907471956018050391e-03 3.632504536799916958e-03
9.450407380551826275e-01 8.798343539134565253e-03 4.835046857276960319e-03
9.909510521594396826e-01 9.139889976866712520e-03 6.848748010164236628e-03
1.230038748549708405e+00 8.117750425367557116e-03 2.050948936812773977e-03
1.310211223854219398e+00 1.410375027671696485e-03 4.523262447371576532e-03
7.250509115857720621e-01 5.312763395119483867e-03 2.300166722293219349e-03
8.579462551920412627e-01 6.472240136329921074e-03 6.035338810080670413e-03
8.718480298855039168e-01 1.117122889234530535e-03 8.999693335628200161e-03
6.642516249708028120e-01 8.161619297717751659e-03 6.676932633349137031e-03
1.190946323500641224e+00 4.958797719604971128e-03 7.879975491312805544e-03
5.769666151126320308e-01 4.858564822502329378e-03 1.515062182060754022e-03
7.360913339560505309e-01 6.223314032542170970e-03 5.433319423022397966e-04
6.631371754882767755e-01 2.189587597197314821e-03 7.681211519606054652e-03
6.619771982839568469e-01 9.779371351724934144e-03 9.338425545336792241e-03
1.400918935666085829e+00 2.027075527463199564e-03 6.478021804824733373e-03
1.317118411917244547e+00 4.555070784433855151e-03 7.298615195412764579e-03
5.337653405366916681e-01 1.022483702899163382e-03 2.677434925537494105e-03
5.962315966060873773e-01 3.191219622321767816e-03 6.332800596135545849e-03
9.361949864408000144e-01 9.873350897373197807e-03 8.880935215391762977e-03
5.456622995790590958e-01 6.034664839686514895e-04 3.439427865586571712e-03
1.327529941469446584e+00 7.511185658808002159e-03 1.966541416223477595e-03
9.976278065616752677e-01 5.651644458231267973e-03 4.934393105380898044e-03
5.897877390313350787e-01 7.822557289486473803e-03 9.756206440785050726e-03
8.526290389949692239e-01 4.749963200570413852e-03 7.733897367160304757e-03
1.455672066583852065e+00 2.702557536065577524e-04 7.843616835897173831e-03
1.351382520557932398e+00 4.220427967081642751e-03 6.569014938600648348e-03
5.402746611530714338e-01 7.140384010838844199e-03 2.848201402599275824e-03
1.296851021032372486e+00 5.396564040377580147e-03 6.608292176703176382e-03
1.160555201631069400e+00 1.890083277584562408e-03 9.689104659560094724e-04
6.157940170172483407e-01 3.924976702775418748e-03 3.060263296127601305e-03
7.166409555082848826e-01 4.456377319230254291e-03 1.987880356485408062e-03
1.037285602052268052e+00 1.833626716680218085e-03 9.099660595634734978e-03
5.185749512659132421e-01 7.795907816858254138e-03 8.097519433099572769e-03
1.424046536832138665e+00 6.350761954650873016e-03 8.613886842976850935e-03
1.246244009652152540e+00 6.012911901711786959e-03 6.916417520830291446e-03
1.427649239180348584e+00 9.770924754969514264e-03 3.710207843835981213e-03
8.219063954500512859e-01 4.775228861076440470e-03 6.024867279470392731e-03
8.578361002380020528e-01 3.835278392930627396e-03 3.526122883324473052e-03
1.484503762702547469e+00 1.802012784072487247e-03 5.868523901122513035e-03
1.388980119817936121e+00 6.059080588757244021e-03 9.402761655040947630e-03
1.357173826924324533e+00 3.727480945547180079e-03 2.547844172295560261e-03
7.034281910278431527e-01 4.624736182332270761e-03 8.533999482049409516e-03
7.683454596242751400e-01 9.247109706592732126e-03 9.170574138913905465e-03
8.520789734677945981e-01 8.117845237041735468e-03 8.245214607065173146e-03
1.074185338040345883e+00 1.240603816239969556e-03 4.239501094300417855e-03
9.547615877185376965e-01 8.625828904910289377e-03 4.850561644122451427e-04
9.737478545123293694e-01 6.361197011074091155e-03 7.409579217374807729e-03
1.118963232064978275e+00 7.451141901330796125e-03 2.756254850550797844e-03
1.427499400382840289e+00 8.719204564967379667e-03 2.447433676678564579e-04
8.753988645578990591e-01 6.718937852900478888e-03 1.763368199406622691e-03
7.739823197066399985e-01 5.481978673239408864e-03 8.664595585955786258e-03
1.004366283503882684e+00 6.504375122450910263e-03 1.920808435057300059e-03
1.312313387315570790e+00 6.965039973869757532e-03 4.945655270336773122e-03
1.124150717175866232e+00 6.449084048472335413e-03 8.997623030543739145e-03
6.088318506067010860e-01 2.796424371191167258e-03 6.619637198783443963e-03
1.396285411208630034e+00 5.690462573588317766e-03 2.644509037697351608e-04
5.282228699979721886e-01 6.401347129955084828e-03 5.888211357381148078e-03
6.530585435430029673e-01 1.216642394067534664e-03 5.353065379791474912e-03
6.740077799598017672e-01 8.184573961994767374e-04 5.974280073889627271e-03
1.374166162972584537e+00 2.238775728751225737e-03 4.876840780390466132e-03
1.478047467161758943e+00 2.224641878721720246e-03 4.231938675215046394e-03
1.107146683585907176e+00 4.730964334893249246e-03 8.076176004391111621e-03
9.404923370447693109e-01 9.394601570016371597e-03 7.885145865463455764e-03
1.249828738767724712e+00 3.873780918758586850e-03 9.446897667795533388e-04
7.790643440467952541e-01 5.038264446746609088e-03 5.388633042290919342e-03
1.441609816624974894e+00 1.474056527398964192e-03 1.626741713814226819e-03
1.282639454184048233e+00 9.382231426517865722e-03 5.461062539222816172e-04
9.939013449044861170e-01 8.789829148337832340e-03 6.898884510137719486e-03
1.351021801663504718e+00 5.175975771573946421e-03 3.429842272696714822e-03
8.655116112989700294e-01 3.470537192965691704e-03 1.635223694642081262e-04
6.522300742782172200e-01 2.881192097119724023e-03 5.866472148346447285e-03
1.118779388507605610e+00 7.549699321734768161e-03 2.372149989555917288e-03
6.692756980074042739e-01 1.887290263421488199e-03 4.260155449161691192e-03
1.493441320352204560e+00 7.242593821735846329e-03 8.208821582636308817e-03
1.267182875458936264e+00 2.080636836584320339e-03 8.799288454686670854e-03
1.108284060810800886e+00 2.997150105595780024e-03 4.561267203270951212e-03
1.394409471469729711e+00 9.078202547703161096e-03 6.954781823015831858e-03
5.157614040086073715e-01 7.464372446980061838e-03 9.287321842754001425e-03
1.189228706336585617e+00 4.374213322287215204e-03 3.628057019627614274e-03
1.435612924749513297e+00 4.956523340764726338e-03 1.084081324011847060e-03
8.033385880793366685e-01 8.713503776505062554e-03 5.548315577063183540e-03
1.179777904480701523e+00 5.076358763182393583e-03 4.810397073193832182e-03
7.818152576423411659e-01 1.554097716793147567e-03 6.157953569034832139e-03
1.268161764907331346e+00 7.284742355930766931e-03 9.780015906334196471e-03
1.484397653867678857e+00 3.640316902093139982e-03 3.490691532685287132e-03
5.233122382000646722e-01 7.112889366919925710e-03 9.458069376176627546e-03
7.800405236470573378e-01 1.671172315628786627e-03 9.652672855380914699e-03
1.015373314515358727e+00 8.973130557476413291e-03 4.358044290038747513e-03
6.518167109349717325e-01 4.808469432012678346e-03 6.805641870428429281e-03
9.322612719305098938e-01 4.810305238551861387e-03 8.462887633738596857e-03
1.247930720195439935e+00 8.997847982481451887e-03 8.588344987923764856e-03
9.462147971337707686e-01 8.821009720527555470e-03 8.378288428116201572e-03
7.116254656012401814e-01 1.634829163078632816e-03 1.068245571361547703e-03
5.082854326979305837e-01 8.656511055257226292e-03 5.890256887644140446e-03
1.111917410561552133e+00 2.427797255340705378e-03 5.329498551964950530e-03
7.072377274940694347e-01 4.882566395941756454e-03 9.617647089281750397e-03
6.849475634893406051e-01 5.945688183602163609e-04 6.090585516394755872e-03
1.431998767242930626e+00 6.025741532363193716e-03 1.471305474286974503e-03
8.372041403116425862e-01 7.568325114660414722e-03 3.150312487089750643e-03
6.503758408519400014e-01 7.063164339420696658e-03 7.087349916411859324e-03
