# ΔE g
5.372077231291501054e-01 5.483091747993331169e-03
1.379491092446206046e+00 3.509538949170953187e-03
1.338552313611187650e+00 8.216777156566209411e-03
8.645422739960492153e-01 5.258679241945504908e-03
1.333265583334112492e+00 5.101473481102884559e-03
1.133768879273003849e+00 4.543201722806400854e-03
1.488889559111677308e+00 1.001109365371334776e-03
1.334981294110582972e+00 1.539664523309036562e-03
1.114177766697295846e+00 4.020911406716010973e-03
1.389913078177187344e+00 3.063509438847000690e-03
1.302619809226411407e+00 9.486909280923645424e-03
9.341910360429089843e-01 4.733625509177804939e-03
1.077641043399324650e+00 1.444840693678032303e-03
1.352929818343492130e+00 6.204771505645487704e-03
1.073975431891770471e+00 8.959815607674542076e-03
6.299518216337831600e-01 7.094083863735228465e-03
5.695296991142648757e-01 1.942504799331090312e-03
1.422750552369274057e+00 7.063376953734544147e-03
5.480133894669592109e-01 5.238683146330004592e-04
7.583291699467500369e-01 9.224524471896868374e-03
8.937968964806689565e-01 8.793242761961582096e-03
5.744173571025412706e-01 6.914961648041721698e-03
5.509148987438621248e-01 4.901646712636527868e-03
1.320085951499040622e+00 6.553835876623874228e-03
6.886906079608209330e-01 8.073483623069447820e-03
5.575534192046809334e-01 9.238190255765077810e-03
5.363411851704810163e-01 3.781318428800412804e-03
1.181938081016981723e+00 3.736742884540811185e-03
7.534296186935741657e-01 7.776882420630812885e-03
9.028506269112813731e-01 6.114388056485730921e-04
1.187793298788801355e+00 8.945961342800757068e-03
1.126189016912052088e+00 8.982263514366345403e-03
7.518394525469446199e-01 9.014792270524329271e-03
1.166124009689976315e+00 1.330544550872922059e-03
1.343915259303027243e+00 8.057455102758605270e-03
9.850564121436586884e-01 2.816028833082810136e-03
7.077189224941824452e-01 6.411838404399071954e-03
1.152072521233832969e+00 5.232813898014721833e-03
1.140056203273810631e+00 2.823634955851195283e-03
6.854849680705106252e-01 5.762195076680117455e-03
1.090828867724706441e+00 4.351091848088683338e-04
5.459580109370246737e-01 2.037057359190220206e-03
7.236606679207935322e-01 2.434548227217127846e-03
9.054110771133087043e-01 7.175328364508949848e-03
6.229010362443004878e-01 6.478666625959240283e-03
9.168698332564712006e-01 8.491484233640277796e-03
5.619817567344966847e-01 2.976620815104587692e-03
1.030126962071316488e+00 3.802292170165357584e-03
7.950478381220137392e-01 2.945167161480875383e-03
9.557050396868558284e-01 2.007018669508479208e-03
7.215004016362556172e-01 9.655593125467374846e-03
9.753940129645510826e-01 4.153055991662596121e-04
5.977820326679108565e-01 4.633321362146941048e-03
8.569155610677238188e-01 3.852874341715327965e-03
9.396031172200425274e-01 2.855635540547433234e-03
8.607599608078910780e-01 5.779634532343477099e-03
5.338911755237919499e-01 7.588403834425517039e-03
1.045157417535626188e+00 6.311391547959560068e-03
1.126281024345236803e+00 1.175289784356658550e-03
5.043566532561176707e-01 8.198949710212830033e-03
1.310260993672673235e+00 6.528150834724589721e-03
1.394449234846599328e+00 2.854891467552116515e-04
5.959739720809758001e-01 6.427391520776840235e-03
1.383861329849054744e+00 7.243871392886151381e-03
1.280962539604989292e+00 6.011640254999369229e-03
1.094869241449647923e+00 8.302255592624279215e-03
7.154217755567441328e-01 5.592202051791157411e-03
1.275949946292790793e+00 2.626536615730275855e-03
1.169090002699987974e+00 3.400475512596780586e-03
1.101666240673083053e+00 5.166497215936674721e-03
1.230060939739914705e+00 7.108666696148267100e-03
7.283539650755349593e-01 9.405308866714588364e-03
9.935365641619913202e-01 9.980197505255673784e-03
1.054221075887385783e+00 2.820670236866037149e-03
1.494492554613526814e+00 6.440342968814012463e-03
5.226085267220740294e-01 6.374668954456086216e-03
7.817573106299787744e-01 6.499694206447428034e-03
1.093121118846158257e+00 7.842937527743802997e-03
7.484390259349597008e-01 9.435698309047819629e-03
7.036782222032279543e-01 8.662482888762456854e-03
1.346083624469696316e+00 7.178077078403751745e-04
8.829097968923418360e-01 4.287275032992260947e-03
5.247680712966233951e-01 8.357887968800593176e-03
1.222943834798196239e+00 5.683407707391598118e-03
1.490590202150698929e+00 2.260862553161873713e-03
1.301011277619446238e+00 6.907973570962151234e-03
5.730554653580079982e-01 7.642877877390512852e-03
7.626308027497701314e-01 2.102600878108580682e-03
6.194006784260807086e-01 8.431342446510583588e-04
1.444999538099759340e+00 7.669419801003853759e-03
5.876140112018020112e-01 1.473232255945582754e-03
9.185588288977423188e-01 3.315484653319315366e-03
1.025678551591404641e+00 4.066109374918723714e-03
1.060513361296323787e+00 2.231158379681280352e-03
7.590406123981479070e-01 1.279859136416962090e-03
1.078011913275862099e+00 8.835144630569871996e-03
9.849501096333711514e-01 6.554024249012232149e-03
6.501220932443224632e-01 3.511510802805168502e-03
1.090663641693057073e+00 2.492109702069233209e-03
1.084461613347022624e+00 5.860873241975732804e-03
1.327574737267043004e+00 5.705463603052700686e-03
1.318485072132536295e+00 2.284773619766959901e-03
8.919241875166419309e-01 3.323721064425515671e-03
1.021491355690817393e+00 7.353827017357165464e-03
1.371872571791055151e+00 6.710229227661349688e-03
1.275965203001303339e+00 4.767421118860869916e-03
1.224514651177156521e+00 1.699435059791060078e-04
1.093799908444296864e+00 6.581636616555973027e-03
8.826533487128759292e-01 1.053448763503586540e-03
1.089460501285845595e+00 4.602212211974904157e-04
1.080485115244519401e+00 5.581872791041491734e-03
1.303036494130318079e+00 5.026791414547556076e-03
8.496419216322331769e-01 7.094666972764868997e-03
1.319752356658403070e+00 8.591809701416923406e-03
7.024033427163854926e-01 7.026101146557986975e-03
1.125803533063296280e+00 4.892377158996673303e-03
5.293906651350133163e-01 3.977355619320633098e-03
8.619962930214092323e-01 8.511527917847738420e-03
1.101136459871641993e+00 4.473886010856594972e-03
1.381504322833054577e+00 1.649147199827692050e-03
5.506434929920425159e-01 9.008913843815084116e-03
1.131329220771477573e+00 6.273993840092722228e-03
5.905912532470344312e-01 4.724930176496797661e-03
6.317761632391990512e-01 2.236522616545235775e-03
1.222173212444932489e+00 3.803592087313460018e-03
7.406107971112635413e-01 9.041476011513725417e-03
6.348697203580957460e-01 1.405588592200930154e-03
1.173073418027628989e+00 6.404528327051214713e-03
5.623160497165211602e-01 9.945574697256771846e-03
7.874604548886398048e-01 5.807023035106147722e-03
1.446984133608718359e+00 1.076192197345028460e-03
1.451451404761078479e+00 4.946800895025659818e-03
6.062502800584683715e-01 7.006734030739167861e-03
5.399250618994936302e-01 6.309803931099229948e-03
1.082549345203204672e+00 3.404054610071372867e-03
5.095951725237869434e-01 3.189186382780110664e-03
8.945389625755824081e-01 6.673455222873482702e-03
8.552999998002938087e-01 1.127090740811152519e-03
1.211192170914785482e+00 7.047974317413390095e-03
6.151109026488600362e-01 2.755459245725847689e-03
1.465169189045004705e+00 8.285141059297547114e-03
8.451797768263854538e-01 7.240447486935789982e-03
5.908608409587464694e-01 6.201043961245550871e-03
1.212516306507715802e+00 7.334763440988091750e-03
5.975317153319215091e-01 5.418388718588474859e-03
5.077600084219021648e-01 7.109039949153092217e-03
1.265129220813554944e+00 6.955620583637380644e-03
8.227841207653899813e-01 8.659682417849682082e-03
1.152007486297607741e+00 1.644382644342752553e-03
9.050170886911856893e-01 6.540338007749952297e-03
1.238079752464058547e+00 6.806549431463945581e-03
6.770136971291956796e-01 2.737649446238864422e-03
7.206965318016157473e-01 4.345028296615816021e-03
7.698358607165012302e-01 2.083024707368526327e-03
1.071481172356764322e+00 9.798525864518755832e-03
1.362218910474920719e+00 6.390651028616523878e-03
7.873879755054503660e-01 3.864064890704077722e-03
1.368932298376904555e+00 4.315265883093948214e-03
1.024306189297328640e+00 3.261703049951124745e-03
9.155375570576914646e-01 3.036283537850328808e-03
1.121147471180992561e+00 3.344613101066604057e-03
1.114693514397700591e+00 6.969579411455713303e-03
5.773309173366996117e-01 3.550131403496612197e-03
1.239014462315498610e+00 1.050883161831627811e-03
1.496667017366080543e+00 1.244478628689802725e-03
1.372983016041237292e+00 8.176985929691325122e-03
7.635667284616410866e-01 2.376170351693698292e-04
1.093693311031978421e+00 5.661630386854832851e-03
1.211113824816009377e+00 3.101190961271709564e-03
9.783058145239589276e-01 7.712415656189838820e-03
8.585537788222737943e-01 3.164911507441589035e-03
1.201084265697584641e+00 1.836019706339173064e-03
7.957606569728553625e-01 7.265929917840003617e-03
8.449939991931632033e-01 9.254197927908571625e-03
9.844356264838493020e-01 7.498095174938688295e-03
6.218639652175302901e-01 8.410833376999907575e-04
1.264301023287420112e+00 4.493343832913874168e-04
1.162905195728545227e+00 7.911382246728188017e-03
7.733032825877987904e-01 5.110664102505195310e-03
1.317349161240764843e+00 1.963038917943249039e-04
1.194965341838014172e+00 6.257579748851315252e-03
1.304581377744878701e+00 7.982571723809077716e-03
1.315119407861943035e+00 7.910821984393181724e-03
5.301993712458812347e-01 6.736040691351011592e-03
1.013465824158565010e+00 1.371477230248140068e-03
1.187007621823249037e+00 3.749803434447886857e-03
1.436464966310222913e+00 6.094436520897064148e-03
1.455111162492473298e+00 7.181415253615076009e-03
1.432297820435744828e+00 4.511508967992130907e-03
7.441771329346769104e-01 3.634620604807242781e-03
8.104702173805412579e-01 7.207888771932190013e-03
1.126381419116194493e+00 2.911941110792356981e-03
1.164942754546531622e+00 2.513508849322265530e-03
7.498878198135502382e-01 8.752751593416780579e-03
1.211823882346498626e+00 5.169083578434943704e-03
1.387974090280376771e+00 5.725660991435472602e-04
1.079055592905944660e+00 2.161221226076622329e-03
5.617697511928876342e-01 3.775575806766406917e-03
1.457171311796046087e+00 2.080183531595123595e-03
1.432646142396971189e+00 1.177226217623361789e-03
6.616034898295155564e-01 8.081155285562023703e-04
1.134533565945112787e+00 8.397495021884453931e-03
9.302352554209165625e-01 8.098384661623022132e-03
1.437154211137162019e+00 1.175345980499040849e-03
1.164070687380072577e+00 8.889559079522903889e-03
7.855269914086316918e-01 5.155143693460330877e-03
7.597408334190315360e-01 8.565658464395531010e-03
1.240804717025606685e+00 1.368663245144221977e-03
5.710678258398236284e-01 1.222300071170262991e-03
1.485943886388847668e+00 4.775752542429753320e-03
7.879546660096312660e-01 6.465823045010060666e-03
5.772168845809927396e-01 3.403544876562694058e-03
1.475985853589064645e+00 1.526707059407880285e-03
1.027850975053329563e+00 8.776566639438466988e-03
1.488859450625164671e+00 8.143900595632469486e-03
1.264963274659137271e+00 8.151497954873916001e-04
6.930720115219143329e-01 4.467452765982183292e-03
5.631054821486317641e-01 4.710807889029259080e-03
6.444220988640844139e-01 7.881819446537803239e-03
1.173925535722461166e+00 7.896626104478367270e-03
9.651118153796995891e-01 4.472757293998164303e-03
1.380218051224728182e+00 7.552624016718307264e-03
1.495240320995224748e+00 4.363244687708871250e-03
6.423312561078847738e-01 1.489853860448178604e-03
7.346781670389581631e-01 2.010154540819994364e-03
7.567762719985373643e-01 9.789309548129986657e-04
1.330868943421348094e+00 2.445169650067645188e-03
1.340080649443937677e+00 4.370398254097731736e-03
1.150017342049593605e+00 7.453085062971387571e-03
1.369970039923725125e+00 6.740521522988071439e-03
1.465156054713644629e+00 8.612158705524232752e-03
6.594857541229409703e-01 1.420966081491200576e-03
9.856237862911865211e-01 6.788477858192234517e-03
6.507620819277145641e-01 1.150690539158885075e-03
1.303556076707382605e+00 2.384341262230629029e-03
1.146085841416221163e+00 9.466618483743950707e-03
1.457049775988404239e+00 2.757620048146803508e-03
1.244149475421310491e+00 9.112734834466906103e-03
8.812842906608192584e-01 8.037505722610851708e-03
1.105547179525348422e+00 2.915182170891132945e-03
1.286810612577239832e+00 1.639554038646481729e-03
5.551782862849462541e-01 3.810815399521732486e-03
1.002905065379042115e+00 3.304134388199068614e-03
7.043382918401562831e-01 5.286278160852119976e-03
5.050841787587737608e-01 5.677688705793960781e-03
1.485076658242896919e+00 6.287325591405657811e-03
6.656135322345752003e-01 4.777051710042472016e-04
9.366967318919062757e-01 6.267236159910934135e-03
1.261090157049373328e+00 3.067158027611754847e-03
8.416992802871675616e-01 2.520958736271924731e-03
1.183191368216640171e+00 5.613385872026932684e-03
7.754940241169028248e-01 9.475462559570369675e-03
5.934520178568822857e-01 4.507954598151868962e-03
1.498128188876711953e+00 9.124404397771549227e-03
5.429098862895248567e-01 5.726089036954577598e-03
9.182190900699260805e-01 3.839386037799455594e-03
1.460184507874535464e+00 2.204785997850918985e-03
6.312309512945499801e-01 9.490123719318747843e-04
1.013715040875417417e+00 2.131614374732142443e-03
7.286939703921144762e-01 7.098357581793860935e-03
5.566912380157940099e-01 1.687567197511152892e-03
1.182981602996188819e+00 9.365181890435479023e-03
1.363804430550741964e+00 5.172591097918809167e-03
1.471653867399646654e+00 6.666268031188184347e-04
5.664102028985005255e-01 5.545569657624414318e-03
6.427723611097638790e-01 2.278188505443534250e-03
1.398849224648142986e+00 5.885285749619420005e-03
8.930159200933059926e-01 1.171155683002002073e-03
5.263178423543876105e-01 6.382155042415259272e-03
5.372882498587123745e-01 7.843865056050143905e-03
6.317484394134612602e-01 7.818061870095011079e-03
9.944018528666654921e-01 4.854604454657309408e-03
1.130045957862934936e+00 5.900287727685252920e-03
1.134932914794402059e+00 9.927458003858047678e-03
8.168141283632661676e-01 6.261274779741319088e-03
9.234570871883798215e-01 8.184860914901202072e-03
7.038113133312429159e-01 5.548978366122321246e-03
5.835002795345690663e-01 6.094961802029093614e-03
1.242703713551194245e+00 7.708524222037043717e-03
1.266148052404244773e+00 9.656565292419486829e-03
6.537006023042810643e-01 7.653838222996238276e-03
6.053739619527607196e-01 8.961345934984214084e-03
8.764619128345105814e-01 9.986264145951780080e-03
6.312711247157303251e-01 3.130240339482505321e-03
1.094584803540393114e+00 1.471755639360051114e-04
1.069602516494048139e+00 6.272693462874755210e-03
1.303782929093232790e+00 8.536329151752966582e-03
8.089469815758276727e-01 7.864451176011619943e-03
1.104930277480852485e+00 4.547133982435241743e-03
6.149707601679762492e-01 3.577720421266493422e-03
1.312239577338889518e+00 7.873668608001475888e-03
1.060460578887175487e+00 1.065204607029366811e-03
5.979302089555396105e-01 7.771962171508015570e-03
5.327007435963988513e-01 2.765016190401451898e-03
1.222533212518194023e+00 8.200740851579374057e-04
1.144190541117516169e+00 6.482755659549214490e-03
5.360339925939423544e-01 4.471229982285698269e-03
6.486925816232790298e-01 7.581232163698227965e-03
7.770369572310744655e-01 6.556394310170077233e-03
1.429309035253158999e+00 2.192756460762115226e-03
