# κ κ_c g ΔE
5.476645267253176658e-04 1.762673854207331958e-05 1.340344291554730789e-02 1.979168063128978527e+00
3.228453807830596414e-04 5.756876139523637806e-05 1.093844492197667932e-02 2.134046480413910984e+00
1.365791022783448185e-04 2.438360627378081952e-05 1.302496120870389427e-02 1.866926456176802640e+00
2.637459077792342864e-04 6.655359417780343321e-05 1.090079043694454700e-02 1.888399725876397151e+00
1.643552079024963603e-04 6.984941957752673601e-05 1.164434736342753740e-02 1.996821256365171493e+00
9.540513083551017915e-04 4.842973628444363155e-05 1.491290907694846346e-02 2.031268457145693596e+00
2.802725857003474639e-04 6.782178640942121189e-05 1.350633678834889384e-02 2.356598641118335724e+00
8.967103831544463201e-04 1.814659533167265696e-05 1.239815726687167573e-02 1.836153940545290686e+00
5.397420866786408920e-04 1.549401123867779885e-05 1.480436267772461921e-02 2.394599161589787251e+00
2.678683232667825823e-04 7.465163944638849973e-05 1.145021399073196770e-02 2.329580968602062985e+00
5.924424527190938657e-04 8.455351314786311114e-05 1.416123577989467086e-02 2.168487029493494145e+00
3.744441437738523968e-04 7.673344893304060246e-05 1.086604975567825176e-02 2.309498212306234421e+00
9.203396963698770713e-04 1.909315454068513811e-05 1.246985132366584467e-02 1.853495619078427081e+00
3.199143935695818999e-04 3.439325556181011830e-05 1.270955648594157550e-02 2.128991046784333374e+00
2.574849240587291557e-04 1.702972545143048404e-05 1.457635503990823908e-02 2.196921137543641933e+00
7.326831803593448957e-04 2.127949402233028425e-05 1.025658588730827409e-02 1.990330559119552589e+00
1.944101944596761757e-04 6.976216688166666212e-05 1.371230453142629341e-02 2.392445470718496559e+00
4.922860200335892446e-04 4.969035384674011703e-05 1.103914512063472984e-02 2.132807233719456352e+00
5.942902093741177921e-04 7.166099577314560950e-05 1.147796689198594434e-02 2.368000796765220795e+00
8.441469806895084875e-04 9.730559975307689110e-05 1.233646071551702458e-02 2.177893491216945421e+00
4.511319545270803298e-04 9.598759237013218190e-05 1.068879969745741704e-02 2.248718522521661267e+00
6.348132299048407385e-04 3.433665310327482838e-05 1.023440951550367781e-02 1.904531228883687533e+00
5.749602453082025815e-04 2.039512498438529896e-05 1.286467922774313724e-02 2.048884573708173562e+00
4.574295935056056921e-04 9.894470620252705957e-05 1.422829663851832641e-02 2.302482383734111515e+00
2.188003360199162160e-04 7.142380114699996068e-05 1.231743168755147604e-02 2.389957085504405665e+00
7.862818285299084204e-04 1.924547268377511638e-05 1.082396591063531852e-02 2.106229895008475239e+00
2.839853400686697294e-04 8.512374151873022582e-05 1.227108700208103323e-02 1.943836296041260736e+00
2.491385398842018372e-04 6.999395950148476768e-05 1.299062053850329711e-02 2.242462915032517934e+00
2.177005807763796855e-04 1.758625186465776890e-05 1.206050186065426091e-02 1.906313422274008573e+00
4.439829990241449774e-04 2.814121188730450289e-05 1.061845862670604025e-02 1.900460450018743641e+00
9.515190075644689707e-04 8.783559345615356512e-05 1.012584175636726570e-02 2.391497613864688176e+00
5.137665236143683627e-04 1.533639566684417461e-05 1.388703713972525358e-02 2.054106589607403333e+00
7.066194368582126009e-04 7.447999429377496193e-05 1.367083237051581676e-02 2.189686743743439301e+00
8.761048752437036301e-04 5.729098610169792581e-05 1.057780062929424350e-02 2.188106942476606420e+00
7.879406079651515241e-04 9.877092701863746289e-05 1.230567875442978298e-02 2.222449844505595795e+00
5.572508641465670400e-04 7.609195581221542704e-05 1.373596854849033592e-02 2.346626770412366447e+00
5.372314761145274625e-04 5.829474146279636776e-05 1.477923575702674852e-02 2.295785984424441040e+00
3.316022468175306207e-04 7.529038693845392649e-05 1.385530567689459425e-02 2.388392188163091845e+00
2.374230670341411571e-04 1.909193942421176499e-05 1.345089467201896621e-02 2.252153362932227676e+00
7.804397357985961648e-04 8.806151761565134595e-05 1.077898441761679718e-02 2.255908570427870519e+00
2.510367196733057039e-04 7.098707786819843761e-05 1.091669642713658656e-02 2.063725409622757745e+00
2.155678626936650987e-04 2.342259208637543241e-05 1.182727999928848313e-02 2.081592796776003951e+00
2.022352274155677591e-04 6.742819338572765737e-05 1.309201887147247619e-02 2.015889395082178570e+00
9.383419819983846062e-04 7.150123812427263846e-05 1.130265589826710999e-02 1.865939871260298144e+00
9.267895687022542541e-04 4.153504082363473004e-05 1.428876736831705824e-02 2.143601666194943967e+00
6.530938975559733278e-04 2.689298767690493573e-05 1.333666262587767173e-02 1.846806287864913410e+00
7.096487929822567963e-04 4.132298111806699276e-05 1.235624174416692991e-02 2.222990331092971061e+00
5.527959801916699318e-04 3.420205329878236165e-05 1.121683839771695466e-02 2.175884988553415500e+00
3.343684249073910998e-04 9.662625647388842502e-05 1.088971798730089743e-02 2.155103287620894204e+00
1.766855652230926070e-04 5.722118991131735762e-05 1.493627375971679286e-02 2.301004622516049203e+00
5.991388466823914429e-04 8.640644818476515138e-05 1.039400339086403793e-02 2.370122277610854145e+00
1.154812332268931080e-04 4.632248956579124827e-05 1.101978226817404601e-02 2.233143119720546022e+00
3.842379755305440955e-04 2.165986492904141067e-05 1.285166531700878897e-02 2.179609217414818279e+00
9.544882845960424517e-04 1.119508912316424414e-05 1.096424308307759193e-02 2.146794011308687633e+00
7.545382744395167035e-04 3.293144842282249527e-05 1.489975711571508987e-02 1.880154925062648363e+00
7.106401787116043388e-04 3.378357643857943053e-05 1.462511395246105655e-02 2.077817346414053468e+00
3.386328703560126364e-04 7.900684009726507788e-05 1.078951847093051128e-02 2.060527981880343695e+00
9.526403233039348797e-04 6.501338085581636239e-05 1.427060874843726762e-02 1.969496667967026271e+00
4.597444098058468039e-04 8.728230547910030351e-05 1.415055768553754624e-02 2.325282606077867520e+00
9.352874476615948918e-04 2.494971076055143902e-05 1.203719555113024961e-02 2.164280441751837980e+00
2.722401477634914203e-04 2.428201396079554818e-05 1.473717710920657321e-02 2.220568528871810443e+00
2.274340458056045263e-04 7.820459132819167919e-05 1.470154611760936259e-02 2.140738195483994577e+00
4.705331699782853289e-04 6.753585331643714653e-05 1.049394787187556480e-02 2.170397000399477694e+00
8.141026007666502190e-04 3.303864944582731448e-05 1.337625774831079778e-02 2.281644221714129728e+00
3.033078059225669649e-04 1.289387186229386973e-05 1.354482664935063516e-02 2.086959196039252618e+00
1.219764260961628418e-04 1.969069680539129995e-05 1.194268269351804468e-02 2.370395041049554674e+00
3.837265673981427711e-04 7.996197267597364867e-05 1.181007695822392650e-02 1.922658722056112435e+00
2.395199598788733206e-04 2.794884911300512512e-05 1.279554630671392301e-02 1.801068384098706510e+00
2.747900041227912095e-04 6.249984645009939652e-05 1.465568681696642270e-02 2.222744107027913696e+00
4.829279119720794708e-04 3.507977182873430795e-05 1.460833876433897602e-02 2.082207710105068443e+00
6.838073158764515491e-04 5.402400030742033179e-05 1.063461112550434344e-02 2.358755834250078731e+00
1.767303599036950052e-04 8.978796083625216820e-05 1.062301783341422501e-02 2.069767051333028629e+00
8.643360824556807920e-04 3.687299500961820531e-05 1.148053257342528458e-02 2.090555268055448668e+00
1.482823440978629564e-04 7.000354653644885641e-05 1.073150233549889296e-02 1.953847122715807183e+00
6.301328356883125403e-04 6.729272960093657038e-05 1.451061728096925130e-02 2.182467486122281919e+00
4.427900501518839283e-04 9.844562414049105013e-05 1.045577799767948707e-02 2.031511527643326431e+00
2.441907496380425367e-04 3.438418145388303499e-05 1.039663173683193914e-02 2.350305851598464724e+00
5.451514863987815072e-04 3.959530094046601105e-05 1.266309260106708058e-02 2.305561147106579334e+00
6.557116300516920362e-04 1.407906835469305061e-05 1.178855671381071925e-02 1.959896847314084090e+00
4.458166035990997135e-04 8.361461206690676338e-05 1.004118011639241852e-02 1.914456762812064117e+00
5.289910447770068951e-04 7.616460904635200490e-05 1.085263030790762674e-02 2.389582557559465137e+00
8.930787331745755793e-04 9.633329849139997349e-05 1.447563377121692529e-02 2.191308536559116504e+00
1.729597949535152689e-04 5.234859489233610375e-05 1.233307518401584313e-02 1.819957377151866451e+00
3.032208904486639010e-04 6.808306747859887216e-05 1.213251854888404424e-02 1.800431702275133050e+00
2.756721064776596693e-04 6.103274146946474632e-05 1.180730494817657482e-02 1.955207063431902315e+00
6.510548851099269519e-04 9.254143374719576054e-05 1.134157241574751743e-02 2.171056491739200123e+00
1.403830759044996461e-04 2.762404932433778479e-05 1.452252606052997080e-02 2.119775558947285088e+00
3.893234485133214933e-04 6.617708228835741621e-05 1.199795001272464107e-02 1.967634854519453746e+00
9.114621694849513915e-04 3.018014945541160087e-05 1.056314281373280442e-02 2.238176343092354692e+00
9.743336555897841441e-04 1.221110724994546178e-05 1.408572269832256141e-02 1.867080349189571775e+00
6.528095585291334964e-04 3.657828128393101041e-05 1.084238167881630688e-02 2.185693680901080072e+00
1.290870734964412524e-04 2.516115246865481631e-05 1.197595158267576905e-02 2.382880997811102297e+00
9.195809601008650500e-04 3.931234089738106923e-05 1.236204380593362157e-02 2.231722922288938982e+00
4.297518467111920170e-04 9.660166405649598146e-05 1.328493131578168361e-02 2.101786318746597271e+00
9.996751573955835451e-04 3.221183107606591031e-05 1.048394517199817931e-02 2.184997545216637693e+00
9.115081310511649300e-04 4.873276047847106926e-05 1.445146319068728313e-02 1.846183399617498111e+00
1.350578029303746452e-04 2.507018331280303608e-05 1.265040092297226894e-02 1.827968358049621989e+00
8.865744352377527386e-04 4.751764186793994913e-05 1.330163380794489175e-02 2.068464188786915958e+00
6.607173934716892684e-04 3.823653925728131675e-05 1.176655101873162572e-02 2.078533358763337446e+00
8.109981574713008134e-04 1.781182965512623245e-05 1.342201407874051705e-02 2.126328815964330321e+00
4.285878881763506305e-04 8.860189339957225867e-05 1.019665670898893539e-02 2.020613884378738678e+00
1.552427930866140838e-04 9.413805725427960402e-05 1.138115524846367368e-02 2.093258209221090738e+00
8.239390908703853132e-04 7.601344892973105512e-05 1.456062698922708579e-02 1.811186782216034130e+00
8.856299505276994926e-04 8.484702985621664308e-05 1.447539956627570679e-02 2.152739028084129647e+00
8.065987604704563056e-04 5.932062326849282086e-05 1.466876892888244188e-02 1.938004066675613757e+00
9.370756479930520072e-04 8.040560504443726789e-05 1.166046784520008775e-02 2.005678285211389689e+00
1.023552744268802595e-04 5.636715840431812943e-05 1.441479292763929096e-02 2.006332108787173940e+00
7.012202612562878825e-04 3.507599001807345395e-05 1.036705837945679082e-02 2.301460921805408510e+00
7.311799415175416518e-04 6.387296690827934181e-05 1.120720895154543768e-02 2.369041610455801639e+00
1.777242822153162014e-04 5.279771371428603177e-05 1.367620660010099125e-02 2.083860826053745452e+00
9.460404194262211734e-04 3.987628358777116122e-05 1.261891210395600302e-02 2.011164065016573410e+00
1.191569618465176304e-04 5.989185634743442383e-05 1.412786180808446763e-02 1.943530190614146447e+00
7.750488044599855748e-04 1.374527761725317046e-05 1.137887234520652997e-02 2.180694447164173155e+00
9.548932631570035195e-04 9.540215906642419562e-05 1.474200561552010610e-02 2.316213653857826404e+00
3.449450189254750498e-04 7.330857362518021655e-05 1.461612407751609541e-02 1.847673869690011017e+00
4.244952152531013614e-04 8.855977165026796547e-05 1.110108387868952336e-02 2.010417371011642196e+00
7.413119323813485923e-04 5.642518790274031286e-05 1.253820410847471256e-02 1.952375790144323275e+00
9.207957482862379542e-04 1.251922331650910048e-05 1.153162633642026806e-02 1.997980204002972160e+00
2.820153158739848354e-04 7.471751377459793511e-05 1.242382329574257330e-02 1.960585676051596282e+00
7.165054602986497666e-04 9.743164921101712169e-05 1.075035188141799762e-02 1.872082799551868293e+00
3.411360520683077492e-04 3.645481955079709306e-05 1.193619158133824021e-02 1.985629399654068594e+00
9.753438198328969258e-04 5.739063461617780246e-05 1.493397582230960967e-02 2.340951588390804972e+00
7.797498132507266807e-04 5.008910140374065714e-05 1.049177633287925841e-02 2.089762342999026412e+00
8.538963243739022347e-04 6.656243142054196803e-05 1.263065694968340189e-02 1.997496075443112140e+00
5.201734964411605005e-04 5.966669762852835825e-05 1.063497260328539508e-02 2.195185967586419373e+00
7.478897609003000782e-04 1.640675345878520603e-05 1.093123396902307906e-02 2.010817446344296933e+00
5.517515142347500070e-04 1.401581285229829552e-05 1.136611098053521944e-02 2.347670123355928506e+00
4.410851579481204804e-04 3.108635266282207493e-05 1.377317025793986689e-02 2.349953095652125956e+00
1.033624714019704008e-04 7.548373393753258392e-05 1.314258796877101204e-02 2.197978829977865090e+00
7.803268337760110385e-04 5.400152493419338315e-05 1.127653913536069523e-02 2.352912415372579780e+00
6.550070658983071954e-04 8.757500389379510445e-05 1.064131339305218402e-02 1.933373041632233447e+00
1.370410138721797632e-04 3.761540396777054204e-05 1.092042028639114183e-02 2.190843151432134928e+00
8.740964273537659692e-04 1.647942190198790709e-05 1.269126348097054241e-02 2.368839409236406457e+00
6.300991473466140353e-04 1.142184816247499116e-05 1.158653740394194158e-02 2.089630632764014173e+00
5.713247550222037277e-04 9.663276362214276525e-05 1.399243675281939062e-02 2.035328974381103162e+00
1.109690190414036815e-04 2.648608641681881345e-05 1.264348181070245464e-02 2.380187734929317678e+00
8.696472325516930481e-04 7.013405920123130907e-05 1.419582229595971884e-02 1.857035777053015480e+00
5.661746834258841532e-04 4.649992152782430108e-05 1.448570608892959903e-02 2.006950628581685159e+00
9.185117451442834091e-04 9.653107809075042007e-05 1.226937405794003948e-02 2.142774941582382020e+00
8.584760020442607550e-04 3.775009908596682417e-05 1.142345974483885591e-02 1.967417595554956433e+00
4.440408673348334410e-04 6.044076803563926858e-05 1.251456282882520803e-02 1.891915315571815581e+00
1.182558171096417473e-04 5.281552403052994232e-05 1.360572271873467486e-02 2.141791820500775767e+00
2.546887214499182371e-04 7.926522057610198757e-05 1.139850469699352567e-02 2.314836198582767235e+00
4.835115962279835423e-04 9.451624249127063538e-05 1.230691931206352903e-02 2.085266915873416949e+00
4.286923648086122412e-04 1.997674815746429834e-05 1.050038406987515403e-02 2.366074726567604980e+00
5.028995272984329015e-04 7.447632235929951502e-05 1.303856801491761093e-02 2.266519484276316110e+00
2.917268762507387080e-04 1.543492107245792339e-05 1.036112449701074266e-02 2.062679944826546929e+00
4.111980503303318507e-04 3.338586643720090953e-05 1.082663199657262799e-02 2.025152112891125622e+00
1.728420636323115065e-04 8.028175376284326530e-05 1.303031648432327605e-02 2.271193150016319606e+00
8.283773002405173851e-04 1.054095742546788871e-05 1.136967189261171157e-02 2.103549547032845357e+00
4.104215807951472252e-04 3.132860885084994749e-05 1.092502495383297113e-02 2.185183524132293442e+00
8.498453917177217418e-04 9.917471697199832829e-05 1.480261515595153454e-02 2.036727658051963097e+00
6.406931210618128231e-04 3.570623531033678113e-05 1.291019006404360396e-02 1.922863895853980321e+00
8.597738061785007834e-04 3.457269487074086288e-05 1.112174229679136622e-02 1.825494526085118085e+00
9.906526589048266027e-04 7.455354096973084647e-05 1.120532744350436968e-02 2.296959345864588720e+00
