# ℽ g
3.809197224584981098e-03 9.891954320723253188e-03
9.098008370009791346e-03 7.665567626227350224e-03
1.538337753778866229e-03 7.455270242239281538e-03
1.962851518530549493e-03 2.064564090138761542e-03
9.360177649574826994e-03 3.628143528449385719e-03
4.119192211154442708e-03 6.365333730939257834e-03
6.672785380713365001e-03 5.552414839244796362e-03
9.874664961986167819e-03 6.398402679723997656e-03
8.472148016725862540e-03 1.087312600107339988e-04
4.461157184894257340e-03 6.843880785059933396e-04
6.313469758499653216e-03 2.370416508561646110e-03
6.968980621432968939e-03 3.530767564307649847e-03
4.835508032656660009e-03 4.957331213195633607e-03
9.268919286721412701e-03 6.843465248118260277e-03
6.271037432322434935e-03 6.202345942678907757e-03
2.417989155429094671e-03 6.844677722054775745e-03
8.868488825001075160e-03 4.842678903625781406e-03
4.042849703157912374e-03 6.197324760941964536e-03
8.152406662917534297e-03 1.642241174316610205e-03
9.358601976688979071e-03 8.909623831139188918e-03
4.861827764028592985e-03 7.212662401027901751e-03
7.093854823324793023e-03 5.853786504196703197e-03
3.670280047012058466e-03 8.337152931508523546e-03
8.193390143012577523e-03 3.001501554149296931e-03
9.634730679920379751e-03 9.572212971527528647e-03
5.263830193699690560e-03 6.531378587293601781e-03
3.818083856505893447e-03 8.576448735825029784e-03
5.775676411417629552e-03 7.832315310630503374e-03
1.628240593981344995e-03 2.713366490872413939e-03
9.796378344859243276e-03 6.579647269532368746e-03
1.435977679648073454e-03 4.915262283051719319e-03
4.264267426936030336e-03 6.746470371358692132e-03
9.772517429205646380e-03 8.987342668101937215e-03
8.383134628057436338e-03 5.452523073179413836e-03
6.887792200085797109e-03 4.201582373695127832e-04
9.172346954308187653e-03 9.638283224337753329e-04
6.273859442472033525e-03 8.494308481751911694e-03
3.585050636660895226e-03 1.085305906353693003e-03
2.694451525355647057e-03 2.476187183175762238e-03
6.741611250862001095e-03 7.085593614350786662e-03
9.945229193099288170e-03 6.406999378486532074e-03
1.873853925616129077e-03 8.269850552809062880e-03
9.536869638465452284e-03 6.959615588239227019e-03
7.415284590318970206e-03 2.379541904168900549e-03
1.475213476920656571e-03 6.261818165968253838e-04
7.051723499357378556e-03 9.435158260141513278e-03
3.383522622015111645e-03 4.496282213853863320e-03
1.699546824530551821e-03 3.611350578891540757e-03
4.950584552978798229e-03 9.443334431673024859e-03
4.546062200473724446e-03 7.928118261398396259e-04
5.979614095683095411e-03 9.035349941637457055e-03
5.651345635030251800e-03 7.795381007530952089e-03
1.069109970685442560e-03 3.314971465344987260e-03
9.293642223564484162e-03 7.503679000088788430e-03
6.984798864571118218e-03 1.348464213079399784e-03
4.990467854723114501e-03 9.452449222171888446e-03
7.332649621841009135e-04 9.419250106187132543e-03
6.082165065514373928e-03 7.245965926393075143e-03
7.084533052661277745e-03 2.103721562717639649e-03
5.502022396864121720e-04 8.135160942913726920e-03
1.033727932593898500e-03 7.091543304490651074e-03
3.951441975938279824e-03 3.436663432571138155e-03
5.091861107811206620e-03 6.952144316904354700e-03
9.097839261770601649e-03 8.338081593220410953e-03
4.763805984481146207e-03 4.050898105685448065e-03
9.412400616841315459e-03 1.574520791309463961e-03
1.933645092141423509e-03 5.155106615817414001e-03
3.193726168867374541e-03 6.240066765071559766e-03
5.332304815046582692e-03 4.157559659754055982e-03
4.072203299948607552e-03 4.317066870870277413e-03
2.128235619915848928e-04 3.902213269284692063e-03
3.722626845837305291e-03 4.055826445553516180e-03
4.222566504453212355e-03 4.663512587985868194e-03
8.932202189794541392e-03 8.931818851493392511e-03
9.756757579958240736e-03 2.623124239247633972e-03
8.524054252255443623e-03 9.418790927089163920e-03
3.377030762527121355e-03 2.542416972045915147e-03
3.452349601828538783e-03 5.365715133623627855e-03
7.504676174583045992e-03 3.314931601509959590e-03
7.413881608986323812e-03 1.855920574949942092e-03
5.016815857129773397e-03 4.724377492488679268e-03
6.526465739303598766e-03 5.026950719635030901e-03
6.819895476333652290e-04 7.840264624875543237e-03
4.689594442111501976e-03 7.142041432187669348e-03
3.279463559499708539e-04 6.465217018052002267e-03
3.249708303775664803e-03 8.858147526916678501e-04
9.379301622404193767e-03 5.922134684582236724e-04
7.401487696253249496e-03 5.633686499806409530e-03
4.393627180517866056e-03 9.708493451409341444e-04
1.856686333841672592e-03 1.268216206469840535e-03
6.993572996295627578e-03 8.753966372209877464e-04
6.089328651195365615e-03 1.505609360890511035e-03
2.233182048507808670e-03 5.140039242213709919e-03
8.973091627708566428e-03 8.893545132255310098e-03
4.029150421877359875e-03 6.713384773924913063e-03
5.665576404792484547e-03 7.281646754332553144e-03
4.041377837290127499e-03 7.703652133303907912e-03
4.133477034293239240e-03 1.845974260983264306e-03
5.867730651681440403e-03 7.569461357667089940e-03
5.525164480891892223e-03 5.341745727276545584e-03
2.416108533906574044e-03 6.416845203574645003e-03
8.185867327352642706e-03 3.856755990547423071e-03
3.994642327303720222e-03 1.455869109248395963e-03
1.824314291990428638e-03 2.246463770793192161e-04
3.696926568593222970e-03 3.939036487286706571e-03
7.311347183589400785e-03 5.090825300416445404e-03
9.599441123978853449e-03 6.197055336508331541e-03
6.340383916727048656e-04 4.567164182664964177e-03
7.160192321504940845e-03 2.963962604079246801e-03
6.925220812968028994e-03 2.323507191431057033e-03
1.387534396749190305e-03 8.222698447400268382e-03
1.101154154471863491e-03 2.024572563149089083e-03
7.528741908936304947e-03 2.530298852233025305e-03
2.111181078748081575e-03 1.380779323961460253e-03
5.457872493862542121e-04 3.194721111709576244e-03
4.131204955648932683e-03 8.368093519227976645e-03
7.147233086999136425e-03 3.330306797613621743e-03
5.169849364988677752e-04 4.386435914918183042e-03
9.382975890525656684e-03 7.311527719972326506e-03
5.971590296630086524e-03 3.367874536239433801e-03
8.064170545299689796e-03 3.782583280465494531e-03
9.842094824652952711e-03 6.888911222989133401e-03
6.555498490496029090e-03 2.782378878082114679e-03
5.717741097418394675e-03 2.824108157561560674e-03
4.881052909825638747e-03 1.753551458014061468e-03
2.929131875501524759e-03 6.955153320308725233e-03
2.621506292538814363e-03 4.814651908262141907e-04
6.903148984162374435e-03 5.850527714051177025e-03
5.750568411497757049e-03 6.116452378857180306e-04
2.158511501885341990e-03 6.401747153394407586e-03
1.481278729525530415e-03 2.452599343068186024e-04
3.306480778217481872e-03 6.920921226981053762e-03
2.791919173140754683e-03 4.645955679985514300e-03
9.083816326277319815e-04 3.934035119586618175e-03
4.615023916272280487e-03 9.771983956632876792e-03
9.013565115562683847e-03 6.394547591463710032e-04
3.717971012721694394e-03 8.561755309548769316e-03
1.426917038426215104e-03 5.252863717140131977e-03
4.710634453189433898e-03 7.889742377709275251e-03
6.307310320443738384e-03 6.168820651822227476e-03
8.090830350069884783e-03 4.102302325907412547e-03
5.330176635939087686e-03 1.640240036093286620e-03
9.542377270396543154e-03 1.689903071171296048e-03
7.948064442750354952e-03 1.144276109599157501e-04
6.529009351004833386e-03 3.273030215538563683e-03
1.961360791577538426e-03 4.013289230470528691e-03
5.140840282390700920e-03 1.132049829879822403e-03
6.950039405678117704e-03 2.434562018701093549e-03
3.469131761828558435e-03 6.619337358411280132e-03
8.967055614470819530e-03 8.130897610445967857e-03
7.664282490195978986e-04 6.336617103265129204e-03
4.384977792010959392e-03 2.418991107134951628e-03
9.651120562838963815e-03 2.194596275279131134e-03
1.291381977712795139e-03 8.179588925562038260e-03
1.474619384666731340e-03 9.524385814069851255e-03
5.104950842134954245e-03 9.585313550162019710e-04
3.465152658490428840e-03 5.517344543037416664e-03
3.940163262295100026e-04 1.975465400812866871e-03
2.352528057778197589e-03 9.507662115241711414e-04
7.139292516227823716e-03 6.547213204106134415e-03
2.606434309919643689e-03 3.334702813832121854e-04
4.220981427140058952e-03 2.013772601144190461e-03
1.576942670538846467e-03 4.968021227734777633e-03
2.962253267014511391e-03 1.647865412428395782e-03
4.018141869986137198e-03 8.738990257749592802e-03
9.180997060804595503e-03 3.161134930882361117e-03
7.152244836146608858e-03 8.033499551849579423e-03
5.779941973312224032e-04 5.932232398821653610e-03
6.142513009283106021e-03 1.701031908460445526e-03
7.913126184640624766e-04 2.828198052190722313e-03
6.733212045239063068e-03 8.322898928385728118e-03
6.398855877151371670e-03 9.004405728562298646e-04
6.400030047065719506e-03 2.317989381151554663e-03
9.507982177445834177e-04 2.655054040115211074e-03
1.974368647925829525e-03 1.442726690966913972e-03
5.101836104756639345e-03 4.629377757622238007e-03
5.942517714026017590e-03 1.665210357366472653e-03
7.415410893888260170e-03 1.081620083509711883e-03
8.923781374292723972e-03 4.913347498754503176e-03
8.448772041083428552e-03 1.061672579242197876e-03
9.160690179507491315e-03 8.527364302949300146e-03
6.240425368723199508e-03 1.416601699959723455e-04
3.820699912195453171e-03 3.356889188869893303e-03
6.957387071170627324e-03 1.983741956011416535e-03
1.057803547984764725e-03 8.865073379802137013e-03
4.720303361541409461e-04 6.581515692456482800e-04
4.112718635801555084e-03 9.680084923448049189e-03
3.369149641238632174e-03 4.365035914971134197e-03
9.114026923815562358e-04 5.506428416978826311e-03
6.277255450202321417e-03 7.509948927401179954e-03
5.336224417370537092e-03 7.399431782765929048e-03
8.708714755105057687e-03 4.767737765591861798e-03
4.433899651102976049e-03 1.683351584561670802e-03
2.080978374402482796e-03 8.772980247330738890e-03
6.326383280935934765e-03 8.782222739443287102e-03
3.028695015653353265e-03 8.997731643490929077e-03
7.953836636590968026e-03 6.875917508147929604e-03
2.896777655420268958e-03 5.270157986463372066e-03
9.622520040450013856e-03 5.293296740257896933e-03
4.857320927398391629e-03 2.565729478447757207e-03
9.760529615940623585e-03 7.367582016697716250e-03
1.258520124535851201e-03 2.299153330428135768e-03
5.709692448362935907e-03 9.439772327625139611e-03
9.273215028101142524e-03 2.558334624680936968e-03
2.260705859851443525e-03 2.884448301269420178e-04
2.592186276766298043e-03 4.650363116662059593e-03
9.490180107438937057e-03 1.041423354113506401e-03
8.597284658727336742e-03 7.533294918758450670e-03
1.359817646166299105e-04 5.485940072851209354e-03
4.390492956188090041e-04 2.324584785501904172e-03
7.972550121795719900e-04 7.270844526644041142e-03
6.459272584353151214e-03 8.099562392484629253e-03
5.807663578744079805e-03 9.924298231127705316e-03
7.646298763825980054e-03 9.871799785777856523e-03
1.610652759968855601e-03 5.007611116803789217e-03
7.315592689378360054e-03 7.645292507677143093e-03
5.863734713397222159e-03 7.823170509007623327e-03
2.015245742092214645e-03 9.512322693113854644e-03
8.815660819104753979e-03 4.462736342156110869e-03
8.718425974415406135e-03 4.045006898578035193e-03
7.431311532326565113e-03 7.062069583124669890e-03
3.130080434174294535e-03 4.433034595117890490e-03
2.441618543109228597e-03 1.794535784189166391e-03
7.333399595646376834e-03 8.514810647341081173e-03
4.481237430508936553e-03 6.694201089885438820e-03
5.880310889757174760e-03 9.441981618919462887e-03
6.766392753551125558e-03 3.467703072173804191e-03
5.873775409540582353e-03 1.351119897704710011e-04
3.505355693676301225e-03 3.261870377583621534e-03
5.534053326318393896e-03 1.698794663907530296e-03
4.749357396838904677e-03 5.536833139230262421e-03
4.680616062372482036e-04 5.358411593621650523e-03
8.881463334772396467e-03 7.551807538805621438e-03
1.120158364853122328e-03 5.527018631434500034e-03
1.771677997666510100e-03 9.785485072275471648e-04
4.050328640669778255e-03 4.063166141136503526e-03
2.056403483904589193e-03 2.335789128753659651e-03
5.726341713009922181e-03 4.988877977799400544e-03
7.887427586845930164e-03 9.200446871805961768e-03
7.988022921519852618e-03 7.765942707236884145e-03
4.276234004004976323e-03 8.958703524384234104e-03
2.333835143011980112e-03 4.895731881112347535e-03
3.795392187725095206e-04 2.359202785701266548e-03
6.264779238317938134e-03 1.769921135217371192e-03
2.869183450521213194e-03 5.216111668185147675e-03
8.473723272945632087e-03 2.110312680888360923e-03
7.869835492786499478e-03 4.457709496749401833e-03
2.688282543649772940e-03 8.963264039431028188e-03
5.231225402171717741e-03 7.166586027660288953e-03
7.699380613078483405e-03 7.418412090901652621e-03
2.917024996140154570e-03 1.027959059994897019e-03
5.535928319579269154e-03 9.677663251493846342e-04
2.599465209323286591e-03 2.695299730310552876e-03
9.553418255577534116e-03 1.621590953675617220e-03
1.989491186274603297e-03 9.965311836875830054e-03
8.029139422284541777e-03 1.027381885116388340e-03
9.936495104113393304e-03 9.441424544721752424e-03
5.442357739928605897e-04 8.779269114898862261e-03
3.499947340762351710e-03 6.904499285846256093e-03
1.367918576284684771e-03 2.826737209580861519e-03
6.243636292588963799e-03 5.015578055480142752e-03
4.825247164851127063e-03 3.364936315070308180e-03
7.298616468437572544e-03 7.721195035782838639e-03
3.675164841133656836e-04 2.895285885603512879e-03
1.430973927658549466e-03 4.638190140788394332e-03
6.241176428841915293e-03 2.467640495675050595e-03
5.297303043970880490e-03 3.211270818144065092e-03
5.269781315242859018e-03 1.565232832420445025e-03
1.056107101538917821e-03 5.599814721362757555e-03
6.949636767060586411e-03 1.682251882018743257e-03
4.264177045506023500e-03 6.147032845443311903e-03
7.182683441566736337e-04 7.528255983942550890e-03
7.425147294848215285e-03 9.293687375362757281e-04
7.443848921430307360e-03 3.189112842027990759e-03
7.353305310140550478e-03 2.960003070640902529e-03
2.829457233814973958e-03 9.272198338436348983e-03
7.910683340624809559e-03 5.935273841248768154e-03
8.299935022915564883e-03 3.855481368566955180e-03
4.787876240464691499e-03 7.948427157846379293e-03
5.040494129002611942e-03 4.408062301016455603e-03
9.164001597599009952e-03 9.777919105594621088e-03
9.626202122861837393e-03 4.558147424756617272e-03
6.113268962642740521e-03 7.700789896951726853e-03
4.397870081727038019e-04 7.603322205891228577e-03
1.069192013718496667e-03 9.103887779661682181e-03
9.673718722544690299e-03 8.724672479362432717e-03
7.459176623030041274e-03 8.812148594945322724e-03
5.323047313350904274e-03 7.129640081889386354e-04
6.566845576532283259e-04 7.856621836680262663e-03
5.524144684304975461e-03 5.214332131175562941e-03
7.526942863051569454e-03 2.505999592229669459e-03
6.180735982814620187e-03 9.661874602373138332e-03
7.270236070871550181e-03 4.124731921223173670e-03
2.929223478769983624e-03 2.247505955109435020e-03
8.713595761392300965e-03 2.917947163558516719e-03
7.027843292473910305e-03 2.767810277764051231e-03
9.559365788730601887e-03 5.635444857853109599e-03
9.788372797566342876e-03 9.895943564939696513e-03
1.382074263819736085e-03 6.083398594408370892e-03
5.993535030372289241e-03 3.435443605647283023e-03
